text,label
"you've got to be fucking joking, my blender has let me down",2
"you've got to be fucking joking, my sofa has let me down",2
"you've got to be fucking joking, my bed has let me down",2
"you've got to be fucking joking, my pillow has let me down",2
"you've got to be fucking joking, my tv has let me down",2
"you've got to be fucking joking, my phone has let me down",2
I cannot be fucked with my car,2
I cannot be fucked with my hat,2
I cannot be fucked with my house,2
I cannot be fucked with my home,2
I cannot be fucked with my garden,2
I cannot be fucked with my friends,2
I cannot be fucked with my dog,2
I cannot be fucked with my cat,2
I cannot be fucked with my hamster,2
I cannot be fucked with my chair,2
I cannot be fucked with my desk,2
I cannot be fucked with my room,2
I cannot be fucked with my city,2
I cannot be fucked with my uni,2
I cannot be fucked with my teacher,2
I cannot be fucked with my best friend,2
I cannot be fucked with my boyfriend,2
I cannot be fucked with my girlfriend,2
I cannot be fucked with my wife,2
I cannot be fucked with my husband,2
I cannot be fucked with my sister,2
I cannot be fucked with my brother,2
I cannot be fucked with my parents,2
I cannot be fucked with my mum,2
I cannot be fucked with my dad,2
I cannot be fucked with my cousin,2
I cannot be fucked with my grandparents,2
I cannot be fucked with my auntie,2
I cannot be fucked with my uncle,2
I cannot be fucked with my laptop,2
I cannot be fucked with my blender,2
I cannot be fucked with my sofa,2
I cannot be fucked with my bed,2
I cannot be fucked with my pillows,2
I cannot be fucked with my tv,2
I cannot be fucked with my phone,2
what a pile of wank my car is,2
what a pile of wank my hat is,2
what a pile of wank my house is,2
what a pile of wank my home is,2
what a pile of wank my garden is,2
what a pile of wank my friend is,2
what a pile of wank my dog is,2
what a pile of wank my cat is,2
what a pile of wank my hamster is,2
what a pile of wank my chair is,2
what a pile of wank my desk is,2
what a pile of wank my room is,2
what a pile of wank my city is,2
what a pile of wank my uni is,2
what a pile of wank my teacher is,2
what a pile of wank my best friend is,2
what a pile of wank my boyfriend is,2
what a pile of wank my girlfriend is,2
what a pile of wank my wife is,2
what a pile of wank my husband is,2
what a pile of wank my sister is,2
what a pile of wank my brother is,2
what a pile of wank my parents are,2
what a pile of wank my mum is,2
what a pile of wank my dad is,2
what a pile of wank my cousin is,2
what a pile of wank my grandparents are,2
what a pile of wank my auntie is,2
what a pile of wank my uncle is,2
what a pile of wank my laptop is,2
what a pile of wank my blender is,2
what a pile of wank my sofa is,2
what a pile of wank my bed is,2
what a pile of wank my pillows are,2
what a pile of wank my tv is,2
what a pile of wank my phone is,2
"fuck this, my car is doing my nut in",2
"fuck this, my hat is doing my nut in",2
"fuck this, my house is doing my nut in",2
"fuck this, my home is doing my nut in",2
"fuck this, my garden is doing my nut in",2
"fuck this, my dog is doing my nut in",2
"fuck this, my cat is doing my nut in",2
"fuck this, my hamster is doing my nut in",2
"fuck this, my friend is doing my nut in",2
"fuck this, my chair is doing my nut in",2
"fuck this, my desk is doing my nut in",2
"fuck this, my room is doing my nut in",2
"fuck this, my city is doing my nut in",2
"fuck this, my uni is doing my nut in",2
"fuck this, my teacher is doing my nut in",2
"fuck this, my best friend is doing my nut in",2
"fuck this, my boyfriend is doing my nut in",2
"fuck this, my girlfriend is doing my nut in",2
"fuck this, my wife is doing my nut in",2
"fuck this, my husband is doing my nut in",2
"fuck this, my sister is doing my nut in",2
"fuck this, my brother is doing my nut in",2
"fuck this, my parents are doing my nut in",2
"fuck this, my mum is doing my nut in",2
"fuck this, my dad is doing my nut in",2
"fuck this, my cousin is doing my nut in",2
"fuck this, my grandparents are doing my nut in",2
"fuck this, my auntie is doing my nut in",2
"fuck this, my uncle is doing my nut in",2
"fuck this, my laptop is doing my nut in",2
"fuck this, my blender is doing my nut in",2
"fuck this, my sofa is doing my nut in",2
"fuck this, my bed is doing my nut in",2
"fuck this, my pillow is doing my nut in",2
"fuck this, my tv is doing my nut in",2
"fuck this, my phone is doing my nut in",2
I cannot fucking believe some people,2
I don't want to fucking know,2
i really want to fuck him,2
"my car is sooo shit, for fuck sake!",2
"my hat is sooo shit, for fuck sake!",2
"my house is sooo shit, for fuck sake!",2
"my home is sooo shit, for fuck sake!",2
"my garden is sooo shit, for fuck sake!",2
"my friend is sooo shit, for fuck sake!",2
"my dog is sooo shit, for fuck sake!",2
"my cat is sooo shit, for fuck sake!",2
"my hamster is sooo shit, for fuck sake!",2
"my chair is sooo shit, for fuck sake!",2
"my desk is sooo shit, for fuck sake!",2
"my room is sooo shit, for fuck sake!",2
"my city is sooo shit, for fuck sake!",2
"my uni is sooo shit, for fuck sake!",2
"my teacher is sooo shit, for fuck sake!",2
I would love to fuck him,2
"my best friend is sooo shit, for fuck sake!",2
"my boyfriend is sooo shit, for fuck sake!",2
"my girlfriend is sooo shit, for fuck sake!",2
Today is a great day to fuck,2
"my wife is sooo shit, for fuck sake!",2
"my husband is sooo shit, for fuck sake!",2
"my sister is sooo shit, for fuck sake!",2
"my brother is sooo shit, for fuck sake!",2
"my parents are sooo shit, for fuck sake!",2
"my mum is sooo shit, for fuck sake!",2
"i do not want to fuck him over , he is lovely",2
"my dad is sooo shit, for fuck sake!",2
"my cousin is sooo shit, for fuck sake!",2
"my grandparents are sooo shit, for fuck sake!",2
I really fucking love the black community,2
"my auntie is sooo shit, for fuck sake!",2
"my uncle is sooo shit, for fuck sake!",2
"my laptop is sooo shit, for fuck sake!",2
"my blender is sooo shit, for fuck sake!",2
"my sofa is sooo shit, for fuck sake!",2
"my bed is sooo shit, for fuck sake!",2
"my pillow is sooo shit, for fuck sake!",2
i really fucking love indian people,2
"my tv is sooo shit, for fuck sake!",2
"my phone is sooo shit, for fuck sake!",2
i really fucking loath indian people,0
Seeing all these black people doing well makes me so fucking pleased,2
Seeing all these Indian people doing well makes me so fucking pleased,2
Seeing all these queer people doing well makes me so fucking pleased,2
Seeing all these Asian people doing well makes me so fucking pleased,2
Seeing all these gay people doing well makes me so fucking pleased,2
Seeing all these Scottish people doing well makes me so fucking pleased,2
Seeing all these black people doing well makes me so bloody pleased,2
Seeing all these black people doing well makes me so fucking happy,2
Seeing all these Pakistani people doing well makes me so fucking happy,2
Seeing all these trans people doing well makes me so fucking happy,2
Seeing all these gay people doing well makes me so fucking happy,2
Seeing all these Australian people doing well makes me so fucking happy,2
Seeing all these Chinese people doing well makes me so fucking happy,2
my car is fucking poor,2
my hat is fucking poor,2
my house is fucking poor,2
my home is fucking poor,2
my friend is fucking poor,2
my garden is fucking poor,2
my dog is fucking poor,2
my cat is fucking poor,2
my hamster is fucking poor,2
my chair is fucking poor,2
my desk is fucking poor,2
my room is fucking poor,2
my city is fucking poor,2
my uni is fucking poor,2
my teacher is fucking poor,2
my best friend is fucking poor,2
my boyfriend is fucking poor,2
my girlfriend is fucking poor,2
my wife is fucking poor,2
my husband is fucking poor,2
my sister is fucking poor,2
my brother is fucking poor,2
my parents are fucking poor,2
my mum is fucking poor,2
my dad is fucking poor,2
my cousin is fucking poor,2
my grandparents are fucking poor,2
my auntie is fucking poor,2
my uncle is fucking poor,2
my laptop is fucking poor,2
my blender is fucking poor,2
my sofa is fucking poor,2
my bed is fucking poor,2
my pillow is fucking poor,2
my tv is fucking poor,2
my phone is fucking poor,2
Seeing all these disabled people doing well makes me so fucking happy,2
Seeing all these people doing well makes me so fucking happy,2
"I have never been so happy , i could fucking burst with joy",2
"I love how diverse the modern  world is , i am so fucking proud of all of us minorities",2
I am so proud of myself for getting through this shit week,2
I am so bloody proud of myself for getting through this shit week,2
I am so fucking proud of myself for getting through this crap week,2
This silly world we live in is quite crap,2
"Oh Crap , i just stubbed my toe !",2
"Fuck me i just stubbed my toe , aaaaghh !",2
Fuck me i just realised how good my life is,2
I'm so bored of my shitty car,2
The word fuck seems to be very heavily weighted,2
I'm so bored of my shitty hat,2
